,frame,cell number,voltage,resistance,current,power,temperature_1,temperature_2
3318,475,cell_1,3.4050000000000002,0.324,7.939,161.026737,30.900000000000002,32.9
3319,475,cell_2,3.403,0.325,7.939,161.026737,30.900000000000002,32.9
3320,475,cell_3,3.407,0.322,7.939,161.026737,30.900000000000002,32.9
3321,475,cell_4,3.3160000000000003,0.322,7.939,161.026737,30.900000000000002,32.9
3322,475,cell_5,3.366,0.327,7.939,161.026737,30.900000000000002,32.9
3323,475,cell_6,3.386,0.327,7.939,161.026737,30.900000000000002,32.9
3324,475,cell_average,3.3805,0.3245,7.939,161.026737,30.900000000000002,32.9
3325,476,cell_1,3.4050000000000002,0.324,9.885,198.95539499999998,31.0,33.0
3326,476,cell_2,3.4,0.325,9.885,198.95539499999998,31.0,33.0
3327,476,cell_3,3.333,0.322,9.885,198.95539499999998,31.0,33.0
3328,476,cell_4,3.263,0.322,9.885,198.95539499999998,31.0,33.0
3329,476,cell_5,3.365,0.327,9.885,198.95539499999998,31.0,33.0
3330,476,cell_6,3.361,0.327,9.885,198.95539499999998,31.0,33.0
3331,476,cell_average,3.3545,0.3245,9.885,198.95539499999998,31.0,33.0
3332,477,cell_1,3.4050000000000002,0.324,8.64,173.89728,31.0,33.0
3333,477,cell_2,3.4,0.325,8.64,173.89728,31.0,33.0
3334,477,cell_3,3.333,0.322,8.64,173.89728,31.0,33.0
3335,477,cell_4,3.263,0.322,8.64,173.89728,31.0,33.0
3336,477,cell_5,3.365,0.327,8.64,173.89728,31.0,33.0
3337,477,cell_6,3.361,0.327,8.64,173.89728,31.0,33.0
3338,477,cell_average,3.3545,0.3245,8.64,173.89728,31.0,33.0
3339,478,cell_1,3.4050000000000002,0.324,10.975,220.87187500000005,31.0,33.0
3340,478,cell_2,3.398,0.325,10.975,220.87187500000005,31.0,33.0
3341,478,cell_3,3.333,0.322,10.975,220.87187500000005,31.0,33.0
3342,478,cell_4,3.263,0.322,10.975,220.87187500000005,31.0,33.0
3343,478,cell_5,3.365,0.327,10.975,220.87187500000005,31.0,33.0
3344,478,cell_6,3.361,0.327,10.975,220.87187500000005,31.0,33.0
3345,478,cell_average,3.3541666666666674,0.3245,10.975,220.87187500000005,31.0,33.0
3346,479,cell_1,3.4050000000000002,0.324,7.706,155.08325000000005,31.0,33.0
3347,479,cell_2,3.398,0.325,7.706,155.08325000000005,31.0,33.0
3348,479,cell_3,3.333,0.322,7.706,155.08325000000005,31.0,33.0
3349,479,cell_4,3.263,0.322,7.706,155.08325000000005,31.0,33.0
3350,479,cell_5,3.365,0.327,7.706,155.08325000000005,31.0,33.0
3351,479,cell_6,3.361,0.327,7.706,155.08325000000005,31.0,33.0
3352,479,cell_average,3.3541666666666674,0.3245,7.706,155.08325000000005,31.0,33.0
3353,480,cell_1,3.399,0.324,9.185,184.10414,31.1,33.1
3354,480,cell_2,3.334,0.325,9.185,184.10414,31.1,33.1
3355,480,cell_3,3.327,0.322,9.185,184.10414,31.1,33.1
3356,480,cell_4,3.21,0.322,9.185,184.10414,31.1,33.1
3357,480,cell_5,3.387,0.327,9.185,184.10414,31.1,33.1
3358,480,cell_6,3.387,0.327,9.185,184.10414,31.1,33.1
3359,480,cell_average,3.340666666666667,0.3245,9.185,184.10414,31.1,33.1
3360,481,cell_1,3.399,0.324,9.185,184.10414,31.1,33.1
3361,481,cell_2,3.334,0.325,9.185,184.10414,31.1,33.1
3362,481,cell_3,3.327,0.322,9.185,184.10414,31.1,33.1
3363,481,cell_4,3.21,0.322,9.185,184.10414,31.1,33.1
3364,481,cell_5,3.387,0.327,9.185,184.10414,31.1,33.1
3365,481,cell_6,3.387,0.327,9.185,184.10414,31.1,33.1
3366,481,cell_average,3.340666666666667,0.3245,9.185,184.10414,31.1,33.1
3367,482,cell_1,3.379,0.324,10.741,215.88335899999998,31.1,33.1
3368,482,cell_2,3.315,0.325,10.741,215.88335899999998,31.1,33.1
3369,482,cell_3,3.331,0.322,10.741,215.88335899999998,31.1,33.1
3370,482,cell_4,3.274,0.322,10.741,215.88335899999998,31.1,33.1
3371,482,cell_5,3.404,0.327,10.741,215.88335899999998,31.1,33.1
3372,482,cell_6,3.396,0.327,10.741,215.88335899999998,31.1,33.1
3373,482,cell_average,3.349833333333333,0.3245,10.741,215.88335899999998,31.1,33.1
3374,483,cell_1,3.379,0.324,10.119,203.381781,31.1,33.1
3375,483,cell_2,3.315,0.325,10.119,203.381781,31.1,33.1
3376,483,cell_3,3.331,0.322,10.119,203.381781,31.1,33.1
3377,483,cell_4,3.274,0.322,10.119,203.381781,31.1,33.1
3378,483,cell_5,3.404,0.327,10.119,203.381781,31.1,33.1
3379,483,cell_6,3.396,0.327,10.119,203.381781,31.1,33.1
3380,483,cell_average,3.349833333333333,0.3245,10.119,203.381781,31.1,33.1
3381,484,cell_1,3.242,0.324,8.484,169.20489600000002,31.1,33.1
3382,484,cell_2,3.366,0.325,8.484,169.20489600000002,31.1,33.1
3383,484,cell_3,3.3810000000000002,0.322,8.484,169.20489600000002,31.1,33.1
3384,484,cell_4,3.24,0.322,8.484,169.20489600000002,31.1,33.1
3385,484,cell_5,3.353,0.327,8.484,169.20489600000002,31.1,33.1
3386,484,cell_6,3.362,0.327,8.484,169.20489600000002,31.1,33.1
3387,484,cell_average,3.3240000000000003,0.3245,8.484,169.20489600000002,31.1,33.1
3388,485,cell_1,3.242,0.324,9.107,181.630008,31.200000000000003,33.1
3389,485,cell_2,3.366,0.325,9.107,181.630008,31.200000000000003,33.1
3390,485,cell_3,3.3810000000000002,0.322,9.107,181.630008,31.200000000000003,33.1
3391,485,cell_4,3.24,0.322,9.107,181.630008,31.200000000000003,33.1
3392,485,cell_5,3.353,0.327,9.107,181.630008,31.200000000000003,33.1
3393,485,cell_6,3.362,0.327,9.107,181.630008,31.200000000000003,33.1
3394,485,cell_average,3.3240000000000003,0.3245,9.107,181.630008,31.200000000000003,33.1
3395,486,cell_1,3.342,0.324,7.939,158.716488,31.200000000000003,33.1
3396,486,cell_2,3.388,0.325,7.939,158.716488,31.200000000000003,33.1
3397,486,cell_3,3.338,0.322,7.939,158.716488,31.200000000000003,33.1
3398,486,cell_4,3.214,0.322,7.939,158.716488,31.200000000000003,33.1
3399,486,cell_5,3.339,0.327,7.939,158.716488,31.200000000000003,33.1
3400,486,cell_6,3.371,0.327,7.939,158.716488,31.200000000000003,33.1
3401,486,cell_average,3.3320000000000003,0.3245,7.939,158.716488,31.200000000000003,33.1
3402,487,cell_1,3.342,0.324,7.939,158.716488,31.200000000000003,33.1
3403,487,cell_2,3.388,0.325,7.939,158.716488,31.200000000000003,33.1
3404,487,cell_3,3.338,0.322,7.939,158.716488,31.200000000000003,33.1
3405,487,cell_4,3.214,0.322,7.939,158.716488,31.200000000000003,33.1
3406,487,cell_5,3.339,0.327,7.939,158.716488,31.200000000000003,33.1
3407,487,cell_6,3.371,0.327,7.939,158.716488,31.200000000000003,33.1
3408,487,cell_average,3.3320000000000003,0.3245,7.939,158.716488,31.200000000000003,33.1
3409,488,cell_1,3.362,0.324,9.185,182.87335000000004,31.200000000000003,33.2
3410,488,cell_2,3.331,0.325,9.185,182.87335000000004,31.200000000000003,33.2
3411,488,cell_3,3.3280000000000003,0.322,9.185,182.87335000000004,31.200000000000003,33.2
3412,488,cell_4,3.242,0.322,9.185,182.87335000000004,31.200000000000003,33.2
3413,488,cell_5,3.294,0.327,9.185,182.87335000000004,31.200000000000003,33.2
3414,488,cell_6,3.353,0.327,9.185,182.87335000000004,31.200000000000003,33.2
3415,488,cell_average,3.318333333333334,0.3245,9.185,182.87335000000004,31.200000000000003,33.2
3416,489,cell_1,3.362,0.324,8.873,176.66143000000002,31.200000000000003,33.2
3417,489,cell_2,3.331,0.325,8.873,176.66143000000002,31.200000000000003,33.2
3418,489,cell_3,3.3280000000000003,0.322,8.873,176.66143000000002,31.200000000000003,33.2
3419,489,cell_4,3.242,0.322,8.873,176.66143000000002,31.200000000000003,33.2
3420,489,cell_5,3.294,0.327,8.873,176.66143000000002,31.200000000000003,33.2
3421,489,cell_6,3.353,0.327,8.873,176.66143000000002,31.200000000000003,33.2
3422,489,cell_average,3.318333333333334,0.3245,8.873,176.66143000000002,31.200000000000003,33.2
3423,490,cell_1,3.362,0.324,10.43,208.29753,31.3,33.2
3424,490,cell_2,3.291,0.325,10.43,208.29753,31.3,33.2
3425,490,cell_3,3.344,0.322,10.43,208.29753,31.3,33.2
3426,490,cell_4,3.254,0.322,10.43,208.29753,31.3,33.2
3427,490,cell_5,3.362,0.327,10.43,208.29753,31.3,33.2
3428,490,cell_6,3.358,0.327,10.43,208.29753,31.3,33.2
3429,490,cell_average,3.3285,0.3245,10.43,208.29753,31.3,33.2
3430,491,cell_1,3.362,0.324,8.562,170.99170199999998,31.3,33.2
3431,491,cell_2,3.291,0.325,8.562,170.99170199999998,31.3,33.2
3432,491,cell_3,3.344,0.322,8.562,170.99170199999998,31.3,33.2
3433,491,cell_4,3.254,0.322,8.562,170.99170199999998,31.3,33.2
3434,491,cell_5,3.362,0.327,8.562,170.99170199999998,31.3,33.2
3435,491,cell_6,3.358,0.327,8.562,170.99170199999998,31.3,33.2
3436,491,cell_average,3.3285,0.3245,8.562,170.99170199999998,31.3,33.2
3437,492,cell_1,3.358,0.324,8.718,174.952824,31.400000000000002,33.300000000000004
3438,492,cell_2,3.367,0.325,8.718,174.952824,31.400000000000002,33.300000000000004
3439,492,cell_3,3.364,0.322,8.718,174.952824,31.400000000000002,33.300000000000004
3440,492,cell_4,3.253,0.322,8.718,174.952824,31.400000000000002,33.300000000000004
3441,492,cell_5,3.358,0.327,8.718,174.952824,31.400000000000002,33.300000000000004
3442,492,cell_6,3.368,0.327,8.718,174.952824,31.400000000000002,33.300000000000004
3443,492,cell_average,3.3446666666666665,0.3245,8.718,174.952824,31.400000000000002,33.300000000000004
3444,493,cell_1,3.358,0.324,8.718,174.952824,31.400000000000002,33.300000000000004
3445,493,cell_2,3.367,0.325,8.718,174.952824,31.400000000000002,33.300000000000004
3446,493,cell_3,3.364,0.322,8.718,174.952824,31.400000000000002,33.300000000000004
3447,493,cell_4,3.253,0.322,8.718,174.952824,31.400000000000002,33.300000000000004
3448,493,cell_5,3.358,0.327,8.718,174.952824,31.400000000000002,33.300000000000004
3449,493,cell_6,3.368,0.327,8.718,174.952824,31.400000000000002,33.300000000000004
3450,493,cell_average,3.3446666666666665,0.3245,8.718,174.952824,31.400000000000002,33.300000000000004
3451,494,cell_1,3.313,0.324,9.029,181.076595,31.400000000000002,33.300000000000004
3452,494,cell_2,3.354,0.325,9.029,181.076595,31.400000000000002,33.300000000000004
3453,494,cell_3,3.358,0.322,9.029,181.076595,31.400000000000002,33.300000000000004
3454,494,cell_4,3.291,0.322,9.029,181.076595,31.400000000000002,33.300000000000004
3455,494,cell_5,3.384,0.327,9.029,181.076595,31.400000000000002,33.300000000000004
3456,494,cell_6,3.355,0.327,9.029,181.076595,31.400000000000002,33.300000000000004
3457,494,cell_average,3.3425,0.3245,9.029,181.076595,31.400000000000002,33.300000000000004
3458,495,cell_1,3.313,0.324,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3459,495,cell_2,3.354,0.325,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3460,495,cell_3,3.358,0.322,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3461,495,cell_4,3.291,0.322,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3462,495,cell_5,3.384,0.327,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3463,495,cell_6,3.355,0.327,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3464,495,cell_average,3.3425,0.3245,9.652000000000001,193.57086,31.400000000000002,33.300000000000004
3465,496,cell_1,3.362,0.324,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3466,496,cell_2,3.354,0.325,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3467,496,cell_3,3.3770000000000002,0.322,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3468,496,cell_4,3.262,0.322,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3469,496,cell_5,3.344,0.327,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3470,496,cell_6,3.349,0.327,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3471,496,cell_average,3.3413333333333335,0.3245,8.951,179.44964800000002,31.400000000000002,33.300000000000004
3472,497,cell_1,3.362,0.324,8.718,174.743592,31.400000000000002,33.4
3473,497,cell_2,3.35,0.325,8.718,174.743592,31.400000000000002,33.4
3474,497,cell_3,3.3770000000000002,0.322,8.718,174.743592,31.400000000000002,33.4
3475,497,cell_4,3.262,0.322,8.718,174.743592,31.400000000000002,33.4
3476,497,cell_5,3.344,0.327,8.718,174.743592,31.400000000000002,33.4
3477,497,cell_6,3.349,0.327,8.718,174.743592,31.400000000000002,33.4
3478,497,cell_average,3.340666666666667,0.3245,8.718,174.743592,31.400000000000002,33.4
3479,498,cell_1,3.3040000000000003,0.324,8.562,170.93176799999998,31.5,33.4
3480,498,cell_2,3.338,0.325,8.562,170.93176799999998,31.5,33.4
3481,498,cell_3,3.344,0.322,8.562,170.93176799999998,31.5,33.4
3482,498,cell_4,3.257,0.322,8.562,170.93176799999998,31.5,33.4
3483,498,cell_5,3.353,0.327,8.562,170.93176799999998,31.5,33.4
3484,498,cell_6,3.368,0.327,8.562,170.93176799999998,31.5,33.4
3485,498,cell_average,3.3273333333333333,0.3245,8.562,170.93176799999998,31.5,33.4
3486,499,cell_1,3.347,0.324,8.562,171.66809999999995,31.5,33.4
3487,499,cell_2,3.375,0.325,8.562,171.66809999999995,31.5,33.4
3488,499,cell_3,3.372,0.322,8.562,171.66809999999995,31.5,33.4
3489,499,cell_4,3.235,0.322,8.562,171.66809999999995,31.5,33.4
3490,499,cell_5,3.353,0.327,8.562,171.66809999999995,31.5,33.4
3491,499,cell_6,3.368,0.327,8.562,171.66809999999995,31.5,33.4
3492,499,cell_average,3.3416666666666663,0.3245,8.562,171.66809999999995,31.5,33.4
3493,500,cell_1,3.347,0.324,8.795,176.330955,31.5,33.4
3494,500,cell_2,3.359,0.325,8.795,176.330955,31.5,33.4
3495,500,cell_3,3.361,0.322,8.795,176.330955,31.5,33.4
3496,500,cell_4,3.291,0.322,8.795,176.330955,31.5,33.4
3497,500,cell_5,3.358,0.327,8.795,176.330955,31.5,33.4
3498,500,cell_6,3.333,0.327,8.795,176.330955,31.5,33.4
3499,500,cell_average,3.3415,0.3245,8.795,176.330955,31.5,33.4
3500,501,cell_1,3.347,0.324,8.873,177.566476,31.5,33.4
3501,501,cell_2,3.359,0.325,8.873,177.566476,31.5,33.4
3502,501,cell_3,3.341,0.322,8.873,177.566476,31.5,33.4
3503,501,cell_4,3.274,0.322,8.873,177.566476,31.5,33.4
3504,501,cell_5,3.358,0.327,8.873,177.566476,31.5,33.4
3505,501,cell_6,3.333,0.327,8.873,177.566476,31.5,33.4
3506,501,cell_average,3.3353333333333333,0.3245,8.873,177.566476,31.5,33.4
3507,502,cell_1,3.3890000000000002,0.324,9.029,181.320378,31.5,33.5
3508,502,cell_2,3.387,0.325,9.029,181.320378,31.5,33.5
3509,502,cell_3,3.341,0.322,9.029,181.320378,31.5,33.5
3510,502,cell_4,3.274,0.322,9.029,181.320378,31.5,33.5
3511,502,cell_5,3.358,0.327,9.029,181.320378,31.5,33.5
3512,502,cell_6,3.333,0.327,9.029,181.320378,31.5,33.5
3513,502,cell_average,3.347,0.3245,9.029,181.320378,31.5,33.5
3514,503,cell_1,3.3890000000000002,0.324,8.951,179.753982,31.5,33.5
3515,503,cell_2,3.387,0.325,8.951,179.753982,31.5,33.5
3516,503,cell_3,3.341,0.322,8.951,179.753982,31.5,33.5
3517,503,cell_4,3.274,0.322,8.951,179.753982,31.5,33.5
3518,503,cell_5,3.358,0.327,8.951,179.753982,31.5,33.5
3519,503,cell_6,3.333,0.327,8.951,179.753982,31.5,33.5
3520,503,cell_average,3.347,0.3245,8.951,179.753982,31.5,33.5
3521,504,cell_1,3.3890000000000002,0.324,7.316,146.700432,31.6,33.5
3522,504,cell_2,3.327,0.325,7.316,146.700432,31.6,33.5
3523,504,cell_3,3.371,0.322,7.316,146.700432,31.6,33.5
3524,504,cell_4,3.297,0.322,7.316,146.700432,31.6,33.5
3525,504,cell_5,3.344,0.327,7.316,146.700432,31.6,33.5
3526,504,cell_6,3.3240000000000003,0.327,7.316,146.700432,31.6,33.5
3527,504,cell_average,3.3420000000000005,0.3245,7.316,146.700432,31.6,33.5
3528,505,cell_1,3.3890000000000002,0.324,7.316,146.700432,31.6,33.5
3529,505,cell_2,3.327,0.325,7.316,146.700432,31.6,33.5
3530,505,cell_3,3.371,0.322,7.316,146.700432,31.6,33.5
3531,505,cell_4,3.297,0.322,7.316,146.700432,31.6,33.5
3532,505,cell_5,3.344,0.327,7.316,146.700432,31.6,33.5
3533,505,cell_6,3.3240000000000003,0.327,7.316,146.700432,31.6,33.5
3534,505,cell_average,3.3420000000000005,0.3245,7.316,146.700432,31.6,33.5
3535,506,cell_1,3.321,0.324,9.185,183.54385500000004,31.6,33.5
3536,506,cell_2,3.326,0.325,9.185,183.54385500000004,31.6,33.5
3537,506,cell_3,3.371,0.322,9.185,183.54385500000004,31.6,33.5
3538,506,cell_4,3.297,0.322,9.185,183.54385500000004,31.6,33.5
3539,506,cell_5,3.344,0.327,9.185,183.54385500000004,31.6,33.5
3540,506,cell_6,3.3240000000000003,0.327,9.185,183.54385500000004,31.6,33.5
3541,506,cell_average,3.3305000000000007,0.3245,9.185,183.54385500000004,31.6,33.5
3542,507,cell_1,3.321,0.324,7.083,141.53958900000003,31.6,33.5
3543,507,cell_2,3.326,0.325,7.083,141.53958900000003,31.6,33.5
3544,507,cell_3,3.371,0.322,7.083,141.53958900000003,31.6,33.5
3545,507,cell_4,3.297,0.322,7.083,141.53958900000003,31.6,33.5
3546,507,cell_5,3.344,0.327,7.083,141.53958900000003,31.6,33.5
3547,507,cell_6,3.3240000000000003,0.327,7.083,141.53958900000003,31.6,33.5
3548,507,cell_average,3.3305000000000007,0.3245,7.083,141.53958900000003,31.6,33.5
3549,508,cell_1,3.321,0.324,9.029,178.41304000000002,31.6,33.6
3550,508,cell_2,3.359,0.325,9.029,178.41304000000002,31.6,33.6
3551,508,cell_3,3.382,0.322,9.029,178.41304000000002,31.6,33.6
3552,508,cell_4,3.169,0.322,9.029,178.41304000000002,31.6,33.6
3553,508,cell_5,3.299,0.327,9.029,178.41304000000002,31.6,33.6
3554,508,cell_6,3.23,0.327,9.029,178.41304000000002,31.6,33.6
3555,508,cell_average,3.2933333333333334,0.3245,9.029,178.41304000000002,31.6,33.6
3556,509,cell_1,3.321,0.324,9.574,189.18224,31.700000000000003,33.6
3557,509,cell_2,3.359,0.325,9.574,189.18224,31.700000000000003,33.6
3558,509,cell_3,3.382,0.322,9.574,189.18224,31.700000000000003,33.6
3559,509,cell_4,3.169,0.322,9.574,189.18224,31.700000000000003,33.6
3560,509,cell_5,3.299,0.327,9.574,189.18224,31.700000000000003,33.6
3561,509,cell_6,3.23,0.327,9.574,189.18224,31.700000000000003,33.6
3562,509,cell_average,3.2933333333333334,0.3245,9.574,189.18224,31.700000000000003,33.6
3563,510,cell_1,3.302,0.324,7.939,156.81112800000002,31.700000000000003,33.6
3564,510,cell_2,3.37,0.325,7.939,156.81112800000002,31.700000000000003,33.6
3565,510,cell_3,3.382,0.322,7.939,156.81112800000002,31.700000000000003,33.6
3566,510,cell_4,3.169,0.322,7.939,156.81112800000002,31.700000000000003,33.6
3567,510,cell_5,3.299,0.327,7.939,156.81112800000002,31.700000000000003,33.6
3568,510,cell_6,3.23,0.327,7.939,156.81112800000002,31.700000000000003,33.6
3569,510,cell_average,3.2920000000000003,0.3245,7.939,156.81112800000002,31.700000000000003,33.6
3570,511,cell_1,3.302,0.324,7.939,156.81112800000002,31.700000000000003,33.6
3571,511,cell_2,3.37,0.325,7.939,156.81112800000002,31.700000000000003,33.6
3572,511,cell_3,3.382,0.322,7.939,156.81112800000002,31.700000000000003,33.6
3573,511,cell_4,3.169,0.322,7.939,156.81112800000002,31.700000000000003,33.6
3574,511,cell_5,3.299,0.327,7.939,156.81112800000002,31.700000000000003,33.6
3575,511,cell_6,3.23,0.327,7.939,156.81112800000002,31.700000000000003,33.6
3576,511,cell_average,3.2920000000000003,0.3245,7.939,156.81112800000002,31.700000000000003,33.6
3577,512,cell_1,3.302,0.324,9.807,196.640157,31.700000000000003,33.6
3578,512,cell_2,3.37,0.325,9.807,196.640157,31.700000000000003,33.6
3579,512,cell_3,3.383,0.322,9.807,196.640157,31.700000000000003,33.6
3580,512,cell_4,3.2920000000000003,0.322,9.807,196.640157,31.700000000000003,33.6
3581,512,cell_5,3.37,0.327,9.807,196.640157,31.700000000000003,33.6
3582,512,cell_6,3.334,0.327,9.807,196.640157,31.700000000000003,33.6
3583,512,cell_average,3.341833333333333,0.3245,9.807,196.640157,31.700000000000003,33.6
3584,513,cell_1,3.302,0.324,8.64,173.24063999999998,31.700000000000003,33.7
3585,513,cell_2,3.37,0.325,8.64,173.24063999999998,31.700000000000003,33.7
3586,513,cell_3,3.383,0.322,8.64,173.24063999999998,31.700000000000003,33.7
3587,513,cell_4,3.2920000000000003,0.322,8.64,173.24063999999998,31.700000000000003,33.7
3588,513,cell_5,3.37,0.327,8.64,173.24063999999998,31.700000000000003,33.7
3589,513,cell_6,3.334,0.327,8.64,173.24063999999998,31.700000000000003,33.7
3590,513,cell_average,3.341833333333333,0.3245,8.64,173.24063999999998,31.700000000000003,33.7
3591,514,cell_1,3.39,0.324,7.939,160.010545,31.700000000000003,33.7
3592,514,cell_2,3.392,0.325,7.939,160.010545,31.700000000000003,33.7
3593,514,cell_3,3.3770000000000002,0.322,7.939,160.010545,31.700000000000003,33.7
3594,514,cell_4,3.2920000000000003,0.322,7.939,160.010545,31.700000000000003,33.7
3595,514,cell_5,3.37,0.327,7.939,160.010545,31.700000000000003,33.7
3596,514,cell_6,3.334,0.327,7.939,160.010545,31.700000000000003,33.7
3597,514,cell_average,3.359166666666667,0.3245,7.939,160.010545,31.700000000000003,33.7
3598,515,cell_1,3.39,0.324,8.795,177.263225,31.8,33.7
3599,515,cell_2,3.392,0.325,8.795,177.263225,31.8,33.7
3600,515,cell_3,3.3770000000000002,0.322,8.795,177.263225,31.8,33.7
3601,515,cell_4,3.2920000000000003,0.322,8.795,177.263225,31.8,33.7
3602,515,cell_5,3.37,0.327,8.795,177.263225,31.8,33.7
3603,515,cell_6,3.334,0.327,8.795,177.263225,31.8,33.7
3604,515,cell_average,3.359166666666667,0.3245,8.795,177.263225,31.8,33.7
3605,516,cell_1,3.39,0.324,8.484,171.76706399999998,31.8,33.7
3606,516,cell_2,3.392,0.325,8.484,171.76706399999998,31.8,33.7
3607,516,cell_3,3.383,0.322,8.484,171.76706399999998,31.8,33.7
3608,516,cell_4,3.302,0.322,8.484,171.76706399999998,31.8,33.7
3609,516,cell_5,3.387,0.327,8.484,171.76706399999998,31.8,33.7
3610,516,cell_6,3.392,0.327,8.484,171.76706399999998,31.8,33.7
3611,516,cell_average,3.374333333333333,0.3245,8.484,171.76706399999998,31.8,33.7
3612,517,cell_1,3.39,0.324,8.484,171.68222400000002,31.8,33.7
3613,517,cell_2,3.392,0.325,8.484,171.68222400000002,31.8,33.7
3614,517,cell_3,3.373,0.322,8.484,171.68222400000002,31.8,33.7
3615,517,cell_4,3.302,0.322,8.484,171.68222400000002,31.8,33.7
3616,517,cell_5,3.387,0.327,8.484,171.68222400000002,31.8,33.7
3617,517,cell_6,3.392,0.327,8.484,171.68222400000002,31.8,33.7
3618,517,cell_average,3.372666666666667,0.3245,8.484,171.68222400000002,31.8,33.7
3619,518,cell_1,3.371,0.324,7.784,157.283504,31.8,33.800000000000004
3620,518,cell_2,3.3810000000000002,0.325,7.784,157.283504,31.8,33.800000000000004
3621,518,cell_3,3.373,0.322,7.784,157.283504,31.8,33.800000000000004
3622,518,cell_4,3.302,0.322,7.784,157.283504,31.8,33.800000000000004
3623,518,cell_5,3.387,0.327,7.784,157.283504,31.8,33.800000000000004
3624,518,cell_6,3.392,0.327,7.784,157.283504,31.8,33.800000000000004
3625,518,cell_average,3.3676666666666666,0.3245,7.784,157.283504,31.8,33.800000000000004
3626,519,cell_1,3.371,0.324,7.394,149.43274,31.8,33.800000000000004
3627,519,cell_2,3.3810000000000002,0.325,7.394,149.43274,31.8,33.800000000000004
3628,519,cell_3,3.378,0.322,7.394,149.43274,31.8,33.800000000000004
3629,519,cell_4,3.31,0.322,7.394,149.43274,31.8,33.800000000000004
3630,519,cell_5,3.3890000000000002,0.327,7.394,149.43274,31.8,33.800000000000004
3631,519,cell_6,3.3810000000000002,0.327,7.394,149.43274,31.8,33.800000000000004
3632,519,cell_average,3.3683333333333336,0.3245,7.394,149.43274,31.8,33.800000000000004
3633,520,cell_1,3.371,0.324,8.173,165.17633,31.8,33.800000000000004
3634,520,cell_2,3.3810000000000002,0.325,8.173,165.17633,31.8,33.800000000000004
3635,520,cell_3,3.378,0.322,8.173,165.17633,31.8,33.800000000000004
3636,520,cell_4,3.31,0.322,8.173,165.17633,31.8,33.800000000000004
3637,520,cell_5,3.3890000000000002,0.327,8.173,165.17633,31.8,33.800000000000004
3638,520,cell_6,3.3810000000000002,0.327,8.173,165.17633,31.8,33.800000000000004
3639,520,cell_average,3.3683333333333336,0.3245,8.173,165.17633,31.8,33.800000000000004
3640,521,cell_1,3.354,0.324,8.718,175.981548,31.900000000000002,33.800000000000004
3641,521,cell_2,3.373,0.325,8.718,175.981548,31.900000000000002,33.800000000000004
3642,521,cell_3,3.3930000000000002,0.322,8.718,175.981548,31.900000000000002,33.800000000000004
3643,521,cell_4,3.2960000000000003,0.322,8.718,175.981548,31.900000000000002,33.800000000000004
3644,521,cell_5,3.3890000000000002,0.327,8.718,175.981548,31.900000000000002,33.800000000000004
3645,521,cell_6,3.3810000000000002,0.327,8.718,175.981548,31.900000000000002,33.800000000000004
3646,521,cell_average,3.364333333333333,0.3245,8.718,175.981548,31.900000000000002,33.800000000000004
3647,522,cell_1,3.354,0.324,8.795,177.53587,31.900000000000002,33.800000000000004
3648,522,cell_2,3.373,0.325,8.795,177.53587,31.900000000000002,33.800000000000004
3649,522,cell_3,3.3930000000000002,0.322,8.795,177.53587,31.900000000000002,33.800000000000004
3650,522,cell_4,3.2960000000000003,0.322,8.795,177.53587,31.900000000000002,33.800000000000004
3651,522,cell_5,3.3890000000000002,0.327,8.795,177.53587,31.900000000000002,33.800000000000004
3652,522,cell_6,3.3810000000000002,0.327,8.795,177.53587,31.900000000000002,33.800000000000004
3653,522,cell_average,3.364333333333333,0.3245,8.795,177.53587,31.900000000000002,33.800000000000004
3654,523,cell_1,3.354,0.324,8.795,177.562255,31.900000000000002,33.800000000000004
3655,523,cell_2,3.373,0.325,8.795,177.562255,31.900000000000002,33.800000000000004
3656,523,cell_3,3.3930000000000002,0.322,8.795,177.562255,31.900000000000002,33.800000000000004
3657,523,cell_4,3.2960000000000003,0.322,8.795,177.562255,31.900000000000002,33.800000000000004
3658,523,cell_5,3.3890000000000002,0.327,8.795,177.562255,31.900000000000002,33.800000000000004
3659,523,cell_6,3.384,0.327,8.795,177.562255,31.900000000000002,33.800000000000004
3660,523,cell_average,3.3648333333333333,0.3245,8.795,177.562255,31.900000000000002,33.800000000000004
3661,524,cell_1,3.354,0.324,9.34,188.56526,31.900000000000002,33.9
3662,524,cell_2,3.373,0.325,9.34,188.56526,31.900000000000002,33.9
3663,524,cell_3,3.3930000000000002,0.322,9.34,188.56526,31.900000000000002,33.9
3664,524,cell_4,3.2960000000000003,0.322,9.34,188.56526,31.900000000000002,33.9
