,frame,cell number,voltage,resistance,current,power
5379,769,cell_4,3.236,0.319,10.274000000000001,205.562192
5380,769,cell_5,3.332,0.321,10.274000000000001,205.562192
5381,769,cell_6,3.336,0.322,10.274000000000001,205.562192
5382,769,cell_average,3.3346666666666667,0.3185,10.274000000000001,205.562192
5383,770,cell_1,3.366,0.318,8.562,171.37699199999997
5384,770,cell_2,3.368,0.317,8.562,171.37699199999997
5385,770,cell_3,3.378,0.314,8.562,171.37699199999997
5386,770,cell_4,3.236,0.319,8.562,171.37699199999997
5387,770,cell_5,3.332,0.321,8.562,171.37699199999997
5388,770,cell_6,3.336,0.322,8.562,171.37699199999997
5389,770,cell_average,3.336,0.3185,8.562,171.37699199999997
5390,771,cell_1,3.366,0.318,8.173,163.590768
5391,771,cell_2,3.368,0.317,8.173,163.590768
5392,771,cell_3,3.378,0.314,8.173,163.590768
5393,771,cell_4,3.236,0.319,8.173,163.590768
5394,771,cell_5,3.332,0.321,8.173,163.590768
5395,771,cell_6,3.336,0.322,8.173,163.590768
5396,771,cell_average,3.336,0.3185,8.173,163.590768
5397,772,cell_1,3.366,0.318,7.316,144.49831600000002
5398,772,cell_2,3.368,0.317,7.316,144.49831600000002
5399,772,cell_3,3.325,0.314,7.316,144.49831600000002
5400,772,cell_4,3.153,0.319,7.316,144.49831600000002
5401,772,cell_5,3.257,0.321,7.316,144.49831600000002
5402,772,cell_6,3.282,0.322,7.316,144.49831600000002
5403,772,cell_average,3.2918333333333334,0.3185,7.316,144.49831600000002
5404,773,cell_1,3.362,0.318,7.394,146.305078
5405,773,cell_2,3.367,0.317,7.394,146.305078
5406,773,cell_3,3.366,0.314,7.394,146.305078
5407,773,cell_4,3.153,0.319,7.394,146.305078
5408,773,cell_5,3.257,0.321,7.394,146.305078
5409,773,cell_6,3.282,0.322,7.394,146.305078
5410,773,cell_average,3.2978333333333336,0.3185,7.394,146.305078
5411,774,cell_1,3.362,0.318,8.328,164.786136
5412,774,cell_2,3.367,0.317,8.328,164.786136
5413,774,cell_3,3.366,0.314,8.328,164.786136
5414,774,cell_4,3.153,0.319,8.328,164.786136
5415,774,cell_5,3.257,0.321,8.328,164.786136
5416,774,cell_6,3.282,0.322,8.328,164.786136
5417,774,cell_average,3.2978333333333336,0.3185,8.328,164.786136
5418,775,cell_1,3.362,0.318,10.975,218.36957500000003
5419,775,cell_2,3.367,0.317,10.975,218.36957500000003
5420,775,cell_3,3.359,0.314,10.975,218.36957500000003
5421,775,cell_4,3.21,0.319,10.975,218.36957500000003
5422,775,cell_5,3.305,0.321,10.975,218.36957500000003
5423,775,cell_6,3.294,0.322,10.975,218.36957500000003
5424,775,cell_average,3.316166666666667,0.3185,10.975,218.36957500000003
5425,776,cell_1,3.362,0.318,9.029,179.65001300000003
5426,776,cell_2,3.367,0.317,9.029,179.65001300000003
5427,776,cell_3,3.359,0.314,9.029,179.65001300000003
5428,776,cell_4,3.21,0.319,9.029,179.65001300000003
5429,776,cell_5,3.305,0.321,9.029,179.65001300000003
5430,776,cell_6,3.294,0.322,9.029,179.65001300000003
5431,776,cell_average,3.316166666666667,0.3185,9.029,179.65001300000003
5432,777,cell_1,3.33,0.318,9.029,178.358866
5433,777,cell_2,3.322,0.317,9.029,178.358866
5434,777,cell_3,3.293,0.314,9.029,178.358866
5435,777,cell_4,3.21,0.319,9.029,178.358866
5436,777,cell_5,3.305,0.321,9.029,178.358866
5437,777,cell_6,3.294,0.322,9.029,178.358866
5438,777,cell_average,3.2923333333333336,0.3185,9.029,178.358866
5439,778,cell_1,3.33,0.318,8.951,176.81805400000002
5440,778,cell_2,3.322,0.317,8.951,176.81805400000002
5441,778,cell_3,3.293,0.314,8.951,176.81805400000002
5442,778,cell_4,3.21,0.319,8.951,176.81805400000002
5443,778,cell_5,3.305,0.321,8.951,176.81805400000002
5444,778,cell_6,3.294,0.322,8.951,176.81805400000002
5445,778,cell_average,3.2923333333333336,0.3185,8.951,176.81805400000002
5446,779,cell_1,3.33,0.318,9.885,194.052435
5447,779,cell_2,3.322,0.317,9.885,194.052435
5448,779,cell_3,3.339,0.314,9.885,194.052435
5449,779,cell_4,3.117,0.319,9.885,194.052435
5450,779,cell_5,3.234,0.321,9.885,194.052435
5451,779,cell_6,3.289,0.322,9.885,194.052435
5452,779,cell_average,3.2718333333333334,0.3185,9.885,194.052435
5453,780,cell_1,3.33,0.318,10.119,198.646089
5454,780,cell_2,3.322,0.317,10.119,198.646089
5455,780,cell_3,3.339,0.314,10.119,198.646089
5456,780,cell_4,3.117,0.319,10.119,198.646089
5457,780,cell_5,3.234,0.321,10.119,198.646089
5458,780,cell_6,3.289,0.322,10.119,198.646089
5459,780,cell_average,3.2718333333333334,0.3185,10.119,198.646089
5460,781,cell_1,3.33,0.318,10.274000000000001,201.031358
5461,781,cell_2,3.289,0.317,10.274000000000001,201.031358
5462,781,cell_3,3.3080000000000003,0.314,10.274000000000001,201.031358
5463,781,cell_4,3.117,0.319,10.274000000000001,201.031358
5464,781,cell_5,3.234,0.321,10.274000000000001,201.031358
5465,781,cell_6,3.289,0.322,10.274000000000001,201.031358
5466,781,cell_average,3.2611666666666665,0.3185,10.274000000000001,201.031358
5467,782,cell_1,3.33,0.318,10.43,204.08381
5468,782,cell_2,3.289,0.317,10.43,204.08381
5469,782,cell_3,3.3080000000000003,0.314,10.43,204.08381
5470,782,cell_4,3.117,0.319,10.43,204.08381
5471,782,cell_5,3.234,0.321,10.43,204.08381
5472,782,cell_6,3.289,0.322,10.43,204.08381
5473,782,cell_average,3.2611666666666665,0.3185,10.43,204.08381
5474,783,cell_1,3.353,0.318,10.274000000000001,200.99026200000003
5475,783,cell_2,3.325,0.317,10.274000000000001,200.99026200000003
5476,783,cell_3,3.262,0.314,10.274000000000001,200.99026200000003
5477,783,cell_4,3.094,0.319,10.274000000000001,200.99026200000003
5478,783,cell_5,3.2600000000000002,0.321,10.274000000000001,200.99026200000003
5479,783,cell_6,3.269,0.322,10.274000000000001,200.99026200000003
5480,783,cell_average,3.2605000000000004,0.3185,10.274000000000001,200.99026200000003
5481,784,cell_1,3.353,0.318,10.274000000000001,200.99026200000003
5482,784,cell_2,3.325,0.317,10.274000000000001,200.99026200000003
5483,784,cell_3,3.262,0.314,10.274000000000001,200.99026200000003
5484,784,cell_4,3.094,0.319,10.274000000000001,200.99026200000003
5485,784,cell_5,3.2600000000000002,0.321,10.274000000000001,200.99026200000003
5486,784,cell_6,3.269,0.322,10.274000000000001,200.99026200000003
5487,784,cell_average,3.2605000000000004,0.3185,10.274000000000001,200.99026200000003
5488,785,cell_1,3.353,0.318,7.472,148.887072
5489,785,cell_2,3.36,0.317,7.472,148.887072
5490,785,cell_3,3.361,0.314,7.472,148.887072
5491,785,cell_4,3.213,0.319,7.472,148.887072
5492,785,cell_5,3.317,0.321,7.472,148.887072
5493,785,cell_6,3.322,0.322,7.472,148.887072
5494,785,cell_average,3.3209999999999997,0.3185,7.472,148.887072
5495,786,cell_1,3.353,0.318,7.394,147.332844
5496,786,cell_2,3.36,0.317,7.394,147.332844
5497,786,cell_3,3.361,0.314,7.394,147.332844
5498,786,cell_4,3.213,0.319,7.394,147.332844
5499,786,cell_5,3.317,0.321,7.394,147.332844
5500,786,cell_6,3.322,0.322,7.394,147.332844
5501,786,cell_average,3.3209999999999997,0.3185,7.394,147.332844
5502,787,cell_1,3.3040000000000003,0.318,7.55,148.18385
5503,787,cell_2,3.338,0.317,7.55,148.18385
5504,787,cell_3,3.333,0.314,7.55,148.18385
5505,787,cell_4,3.125,0.319,7.55,148.18385
5506,787,cell_5,3.262,0.321,7.55,148.18385
5507,787,cell_6,3.265,0.322,7.55,148.18385
5508,787,cell_average,3.2711666666666672,0.3185,7.55,148.18385
5509,788,cell_1,3.3040000000000003,0.318,10.352,203.17870400000004
5510,788,cell_2,3.338,0.317,10.352,203.17870400000004
5511,788,cell_3,3.333,0.314,10.352,203.17870400000004
5512,788,cell_4,3.125,0.319,10.352,203.17870400000004
5513,788,cell_5,3.262,0.321,10.352,203.17870400000004
5514,788,cell_6,3.265,0.322,10.352,203.17870400000004
5515,788,cell_average,3.2711666666666672,0.3185,10.352,203.17870400000004
5516,789,cell_1,3.344,0.318,8.951,177.98168399999997
5517,789,cell_2,3.362,0.317,8.951,177.98168399999997
5518,789,cell_3,3.356,0.314,8.951,177.98168399999997
5519,789,cell_4,3.219,0.319,8.951,177.98168399999997
5520,789,cell_5,3.322,0.321,8.951,177.98168399999997
5521,789,cell_6,3.281,0.322,8.951,177.98168399999997
5522,789,cell_average,3.3139999999999996,0.3185,8.951,177.98168399999997
5523,790,cell_1,3.344,0.318,8.095,160.96097999999998
5524,790,cell_2,3.362,0.317,8.095,160.96097999999998
5525,790,cell_3,3.356,0.314,8.095,160.96097999999998
5526,790,cell_4,3.219,0.319,8.095,160.96097999999998
5527,790,cell_5,3.322,0.321,8.095,160.96097999999998
5528,790,cell_6,3.281,0.322,8.095,160.96097999999998
5529,790,cell_average,3.3139999999999996,0.3185,8.095,160.96097999999998
5530,791,cell_1,3.358,0.318,7.394,144.87064200000003
5531,791,cell_2,3.314,0.317,7.394,144.87064200000003
5532,791,cell_3,3.31,0.314,7.394,144.87064200000003
5533,791,cell_4,3.103,0.319,7.394,144.87064200000003
5534,791,cell_5,3.237,0.321,7.394,144.87064200000003
5535,791,cell_6,3.271,0.322,7.394,144.87064200000003
5536,791,cell_average,3.2655000000000007,0.3185,7.394,144.87064200000003
5537,792,cell_1,3.358,0.318,10.119,198.26156700000004
5538,792,cell_2,3.314,0.317,10.119,198.26156700000004
5539,792,cell_3,3.31,0.314,10.119,198.26156700000004
5540,792,cell_4,3.103,0.319,10.119,198.26156700000004
5541,792,cell_5,3.237,0.321,10.119,198.26156700000004
5542,792,cell_6,3.271,0.322,10.119,198.26156700000004
5543,792,cell_average,3.2655000000000007,0.3185,10.119,198.26156700000004
5544,793,cell_1,3.358,0.318,10.508000000000001,206.513724
5545,793,cell_2,3.347,0.317,10.508000000000001,206.513724
5546,793,cell_3,3.344,0.314,10.508000000000001,206.513724
5547,793,cell_4,3.119,0.319,10.508000000000001,206.513724
5548,793,cell_5,3.189,0.321,10.508000000000001,206.513724
5549,793,cell_6,3.2960000000000003,0.322,10.508000000000001,206.513724
5550,793,cell_average,3.2754999999999996,0.3185,10.508000000000001,206.513724
5551,794,cell_1,3.358,0.318,10.352,203.447856
5552,794,cell_2,3.347,0.317,10.352,203.447856
5553,794,cell_3,3.344,0.314,10.352,203.447856
5554,794,cell_4,3.119,0.319,10.352,203.447856
5555,794,cell_5,3.189,0.321,10.352,203.447856
5556,794,cell_6,3.2960000000000003,0.322,10.352,203.447856
5557,794,cell_average,3.2754999999999996,0.3185,10.352,203.447856
5558,795,cell_1,3.311,0.318,7.628,150.98100399999998
5559,795,cell_2,3.359,0.317,7.628,150.98100399999998
5560,795,cell_3,3.353,0.314,7.628,150.98100399999998
5561,795,cell_4,3.209,0.319,7.628,150.98100399999998
5562,795,cell_5,3.289,0.321,7.628,150.98100399999998
5563,795,cell_6,3.2720000000000002,0.322,7.628,150.98100399999998
5564,795,cell_average,3.298833333333333,0.3185,7.628,150.98100399999998
5565,796,cell_1,3.311,0.318,9.496,187.954328
5566,796,cell_2,3.359,0.317,9.496,187.954328
5567,796,cell_3,3.353,0.314,9.496,187.954328
5568,796,cell_4,3.209,0.319,9.496,187.954328
5569,796,cell_5,3.289,0.321,9.496,187.954328
5570,796,cell_6,3.2720000000000002,0.322,9.496,187.954328
5571,796,cell_average,3.298833333333333,0.3185,9.496,187.954328
5572,797,cell_1,3.309,0.318,9.496,186.82430400000004
5573,797,cell_2,3.319,0.317,9.496,186.82430400000004
5574,797,cell_3,3.338,0.314,9.496,186.82430400000004
5575,797,cell_4,3.1590000000000003,0.319,9.496,186.82430400000004
5576,797,cell_5,3.289,0.321,9.496,186.82430400000004
5577,797,cell_6,3.2600000000000002,0.322,9.496,186.82430400000004
5578,797,cell_average,3.2790000000000004,0.3185,9.496,186.82430400000004
5579,798,cell_1,3.309,0.318,10.274000000000001,202.13067600000005
5580,798,cell_2,3.319,0.317,10.274000000000001,202.13067600000005
5581,798,cell_3,3.338,0.314,10.274000000000001,202.13067600000005
5582,798,cell_4,3.1590000000000003,0.319,10.274000000000001,202.13067600000005
5583,798,cell_5,3.289,0.321,10.274000000000001,202.13067600000005
5584,798,cell_6,3.2600000000000002,0.322,10.274000000000001,202.13067600000005
5585,798,cell_average,3.2790000000000004,0.3185,10.274000000000001,202.13067600000005
5586,799,cell_1,3.255,0.318,8.873,175.33048
5587,799,cell_2,3.358,0.317,8.873,175.33048
5588,799,cell_3,3.351,0.314,8.873,175.33048
5589,799,cell_4,3.201,0.319,8.873,175.33048
5590,799,cell_5,3.309,0.321,8.873,175.33048
5591,799,cell_6,3.286,0.322,8.873,175.33048
5592,799,cell_average,3.2933333333333334,0.3185,8.873,175.33048
5593,800,cell_1,3.255,0.318,9.185,181.49560000000002
5594,800,cell_2,3.358,0.317,9.185,181.49560000000002
5595,800,cell_3,3.351,0.314,9.185,181.49560000000002
5596,800,cell_4,3.201,0.319,9.185,181.49560000000002
5597,800,cell_5,3.309,0.321,9.185,181.49560000000002
5598,800,cell_6,3.286,0.322,9.185,181.49560000000002
5599,800,cell_average,3.2933333333333334,0.3185,9.185,181.49560000000002
5600,801,cell_1,3.274,0.318,8.873,174.194736
5601,801,cell_2,3.287,0.317,8.873,174.194736
5602,801,cell_3,3.299,0.314,8.873,174.194736
5603,801,cell_4,3.196,0.319,8.873,174.194736
5604,801,cell_5,3.2960000000000003,0.321,8.873,174.194736
5605,801,cell_6,3.2800000000000002,0.322,8.873,174.194736
5606,801,cell_average,3.2720000000000002,0.3185,8.873,174.194736
5607,802,cell_1,3.274,0.318,10.274000000000001,201.69916800000004
5608,802,cell_2,3.287,0.317,10.274000000000001,201.69916800000004
5609,802,cell_3,3.299,0.314,10.274000000000001,201.69916800000004
5610,802,cell_4,3.196,0.319,10.274000000000001,201.69916800000004
5611,802,cell_5,3.2960000000000003,0.321,10.274000000000001,201.69916800000004
5612,802,cell_6,3.2800000000000002,0.322,10.274000000000001,201.69916800000004
5613,802,cell_average,3.2720000000000002,0.3185,10.274000000000001,201.69916800000004
5614,803,cell_1,3.274,0.318,8.484,165.61616399999997
5615,803,cell_2,3.287,0.317,8.484,165.61616399999997
5616,803,cell_3,3.314,0.314,8.484,165.61616399999997
5617,803,cell_4,3.133,0.319,8.484,165.61616399999997
5618,803,cell_5,3.255,0.321,8.484,165.61616399999997
5619,803,cell_6,3.258,0.322,8.484,165.61616399999997
5620,803,cell_average,3.2534999999999994,0.3185,8.484,165.61616399999997
5621,804,cell_1,3.274,0.318,8.64,168.66144
5622,804,cell_2,3.287,0.317,8.64,168.66144
5623,804,cell_3,3.314,0.314,8.64,168.66144
5624,804,cell_4,3.133,0.319,8.64,168.66144
5625,804,cell_5,3.255,0.321,8.64,168.66144
5626,804,cell_6,3.258,0.322,8.64,168.66144
5627,804,cell_average,3.2534999999999994,0.3185,8.64,168.66144
5628,805,cell_1,3.353,0.318,7.394,145.787498
5629,805,cell_2,3.36,0.317,7.394,145.787498
5630,805,cell_3,3.358,0.314,7.394,145.787498
5631,805,cell_4,3.133,0.319,7.394,145.787498
5632,805,cell_5,3.255,0.321,7.394,145.787498
5633,805,cell_6,3.258,0.322,7.394,145.787498
5634,805,cell_average,3.2861666666666665,0.3185,7.394,145.787498
5635,806,cell_1,3.353,0.318,7.394,147.428966
5636,806,cell_2,3.36,0.317,7.394,147.428966
5637,806,cell_3,3.359,0.314,7.394,147.428966
5638,806,cell_4,3.221,0.319,7.394,147.428966
5639,806,cell_5,3.3200000000000003,0.321,7.394,147.428966
5640,806,cell_6,3.326,0.322,7.394,147.428966
5641,806,cell_average,3.323166666666667,0.3185,7.394,147.428966
5642,807,cell_1,3.353,0.318,7.394,147.414178
5643,807,cell_2,3.36,0.317,7.394,147.414178
5644,807,cell_3,3.359,0.314,7.394,147.414178
5645,807,cell_4,3.219,0.319,7.394,147.414178
5646,807,cell_5,3.3200000000000003,0.321,7.394,147.414178
5647,807,cell_6,3.326,0.322,7.394,147.414178
5648,807,cell_average,3.322833333333333,0.3185,7.394,147.414178
5649,808,cell_1,3.354,0.318,7.394,147.384602
5650,808,cell_2,3.354,0.317,7.394,147.384602
5651,808,cell_3,3.36,0.314,7.394,147.384602
5652,808,cell_4,3.219,0.319,7.394,147.384602
5653,808,cell_5,3.3200000000000003,0.321,7.394,147.384602
5654,808,cell_6,3.326,0.322,7.394,147.384602
5655,808,cell_average,3.3221666666666665,0.3185,7.394,147.384602
5656,809,cell_1,3.354,0.318,7.394,147.384602
5657,809,cell_2,3.354,0.317,7.394,147.384602
5658,809,cell_3,3.36,0.314,7.394,147.384602
5659,809,cell_4,3.219,0.319,7.394,147.384602
5660,809,cell_5,3.3200000000000003,0.321,7.394,147.384602
5661,809,cell_6,3.326,0.322,7.394,147.384602
5662,809,cell_average,3.3221666666666665,0.3185,7.394,147.384602
5663,810,cell_1,3.354,0.318,7.472,147.900768
5664,810,cell_2,3.354,0.317,7.472,147.900768
5665,810,cell_3,3.305,0.314,7.472,147.900768
5666,810,cell_4,3.181,0.319,7.472,147.900768
5667,810,cell_5,3.289,0.321,7.472,147.900768
5668,810,cell_6,3.311,0.322,7.472,147.900768
5669,810,cell_average,3.299,0.3185,7.472,147.900768
5670,811,cell_1,3.354,0.318,8.484,167.932296
5671,811,cell_2,3.354,0.317,8.484,167.932296
5672,811,cell_3,3.305,0.314,8.484,167.932296
5673,811,cell_4,3.181,0.319,8.484,167.932296
5674,811,cell_5,3.289,0.321,8.484,167.932296
5675,811,cell_6,3.311,0.322,8.484,167.932296
5676,811,cell_average,3.299,0.3185,8.484,167.932296
5677,812,cell_1,3.309,0.318,8.251,163.378051
5678,812,cell_2,3.358,0.317,8.251,163.378051
5679,812,cell_3,3.353,0.314,8.251,163.378051
5680,812,cell_4,3.181,0.319,8.251,163.378051
5681,812,cell_5,3.289,0.321,8.251,163.378051
5682,812,cell_6,3.311,0.322,8.251,163.378051
5683,812,cell_average,3.300166666666667,0.3185,8.251,163.378051
5684,813,cell_1,3.309,0.318,7.939,157.200139
5685,813,cell_2,3.358,0.317,7.939,157.200139
5686,813,cell_3,3.353,0.314,7.939,157.200139
5687,813,cell_4,3.181,0.319,7.939,157.200139
5688,813,cell_5,3.289,0.321,7.939,157.200139
5689,813,cell_6,3.311,0.322,7.939,157.200139
5690,813,cell_average,3.300166666666667,0.3185,7.939,157.200139
5691,814,cell_1,3.309,0.318,8.951,178.09804700000004
5692,814,cell_2,3.359,0.317,8.951,178.09804700000004
5693,814,cell_3,3.359,0.314,8.951,178.09804700000004
5694,814,cell_4,3.224,0.319,8.951,178.09804700000004
5695,814,cell_5,3.3200000000000003,0.321,8.951,178.09804700000004
5696,814,cell_6,3.326,0.322,8.951,178.09804700000004
5697,814,cell_average,3.316166666666667,0.3185,8.951,178.09804700000004
5698,815,cell_1,3.309,0.318,9.34,185.83798000000002
5699,815,cell_2,3.359,0.317,9.34,185.83798000000002
5700,815,cell_3,3.359,0.314,9.34,185.83798000000002
5701,815,cell_4,3.224,0.319,9.34,185.83798000000002
5702,815,cell_5,3.3200000000000003,0.321,9.34,185.83798000000002
5703,815,cell_6,3.326,0.322,9.34,185.83798000000002
5704,815,cell_average,3.316166666666667,0.3185,9.34,185.83798000000002
5705,816,cell_1,3.349,0.318,8.873,176.86550899999997
5706,816,cell_2,3.355,0.317,8.873,176.86550899999997
5707,816,cell_3,3.359,0.314,8.873,176.86550899999997
5708,816,cell_4,3.224,0.319,8.873,176.86550899999997
5709,816,cell_5,3.3200000000000003,0.321,8.873,176.86550899999997
5710,816,cell_6,3.326,0.322,8.873,176.86550899999997
5711,816,cell_average,3.3221666666666665,0.3185,8.873,176.86550899999997
5712,817,cell_1,3.349,0.318,9.029,179.975057
5713,817,cell_2,3.355,0.317,9.029,179.975057
5714,817,cell_3,3.359,0.314,9.029,179.975057
5715,817,cell_4,3.224,0.319,9.029,179.975057
5716,817,cell_5,3.3200000000000003,0.321,9.029,179.975057
5717,817,cell_6,3.326,0.322,9.029,179.975057
5718,817,cell_average,3.3221666666666665,0.3185,9.029,179.975057
5719,818,cell_1,3.349,0.318,7.316,145.742036
5720,818,cell_2,3.356,0.317,7.316,145.742036
5721,818,cell_3,3.36,0.314,7.316,145.742036
5722,818,cell_4,3.215,0.319,7.316,145.742036
5723,818,cell_5,3.317,0.321,7.316,145.742036
5724,818,cell_6,3.3240000000000003,0.322,7.316,145.742036
5725,818,cell_average,3.320166666666667,0.3185,7.316,145.742036
5726,819,cell_1,3.349,0.318,7.472,148.84971200000004
5727,819,cell_2,3.356,0.317,7.472,148.84971200000004
5728,819,cell_3,3.36,0.314,7.472,148.84971200000004
5729,819,cell_4,3.215,0.319,7.472,148.84971200000004
5730,819,cell_5,3.317,0.321,7.472,148.84971200000004
5731,819,cell_6,3.3240000000000003,0.322,7.472,148.84971200000004
5732,819,cell_average,3.320166666666667,0.3185,7.472,148.84971200000004
5733,820,cell_1,3.355,0.318,7.394,147.34023800000003
5734,820,cell_2,3.356,0.317,7.394,147.34023800000003
5735,820,cell_3,3.36,0.314,7.394,147.34023800000003
5736,820,cell_4,3.215,0.319,7.394,147.34023800000003
5737,820,cell_5,3.317,0.321,7.394,147.34023800000003
5738,820,cell_6,3.3240000000000003,0.322,7.394,147.34023800000003
5739,820,cell_average,3.321166666666667,0.3185,7.394,147.34023800000003
5740,821,cell_1,3.355,0.318,7.316,145.80788
5741,821,cell_2,3.359,0.317,7.316,145.80788
5742,821,cell_3,3.36,0.314,7.316,145.80788
5743,821,cell_4,3.215,0.319,7.316,145.80788
5744,821,cell_5,3.317,0.321,7.316,145.80788
5745,821,cell_6,3.3240000000000003,0.322,7.316,145.80788
5746,821,cell_average,3.321666666666667,0.3185,7.316,145.80788
5747,822,cell_1,3.355,0.318,7.472,148.99915200000004
5748,822,cell_2,3.359,0.317,7.472,148.99915200000004
5749,822,cell_3,3.359,0.314,7.472,148.99915200000004
5750,822,cell_4,3.22,0.319,7.472,148.99915200000004
5751,822,cell_5,3.321,0.321,7.472,148.99915200000004
5752,822,cell_6,3.327,0.322,7.472,148.99915200000004
5753,822,cell_average,3.3235000000000006,0.3185,7.472,148.99915200000004
5754,823,cell_1,3.355,0.318,7.394,147.443754
5755,823,cell_2,3.359,0.317,7.394,147.443754
5756,823,cell_3,3.359,0.314,7.394,147.443754
5757,823,cell_4,3.22,0.319,7.394,147.443754
5758,823,cell_5,3.321,0.321,7.394,147.443754
5759,823,cell_6,3.327,0.322,7.394,147.443754
5760,823,cell_average,3.3235000000000006,0.3185,7.394,147.443754
5761,824,cell_1,3.246,0.318,11.208,221.52612000000002
5762,824,cell_2,3.2920000000000003,0.317,11.208,221.52612000000002
5763,824,cell_3,3.359,0.314,11.208,221.52612000000002
5764,824,cell_4,3.22,0.319,11.208,221.52612000000002
5765,824,cell_5,3.321,0.321,11.208,221.52612000000002
5766,824,cell_6,3.327,0.322,11.208,221.52612000000002
5767,824,cell_average,3.294166666666667,0.3185,11.208,221.52612000000002
5768,825,cell_1,3.246,0.318,8.017,157.686373
5769,825,cell_2,3.2920000000000003,0.317,8.017,157.686373
5770,825,cell_3,3.293,0.314,8.017,157.686373
5771,825,cell_4,3.213,0.319,8.017,157.686373
5772,825,cell_5,3.31,0.321,8.017,157.686373
5773,825,cell_6,3.315,0.322,8.017,157.686373
5774,825,cell_average,3.278166666666667,0.3185,8.017,157.686373
5775,826,cell_1,3.246,0.318,9.418000000000001,185.24264200000002
5776,826,cell_2,3.2920000000000003,0.317,9.418000000000001,185.24264200000002
5777,826,cell_3,3.293,0.314,9.418000000000001,185.24264200000002
5778,826,cell_4,3.213,0.319,9.418000000000001,185.24264200000002
5779,826,cell_5,3.31,0.321,9.418000000000001,185.24264200000002
5780,826,cell_6,3.315,0.322,9.418000000000001,185.24264200000002
5781,826,cell_average,3.278166666666667,0.3185,9.418000000000001,185.24264200000002
5782,827,cell_1,3.356,0.318,10.43,207.60915
5783,827,cell_2,3.36,0.317,10.43,207.60915
5784,827,cell_3,3.351,0.314,10.43,207.60915
5785,827,cell_4,3.213,0.319,10.43,207.60915
5786,827,cell_5,3.31,0.321,10.43,207.60915
5787,827,cell_6,3.315,0.322,10.43,207.60915
5788,827,cell_average,3.3175000000000003,0.3185,10.43,207.60915
5789,828,cell_1,3.356,0.318,10.43,207.60915
5790,828,cell_2,3.36,0.317,10.43,207.60915
5791,828,cell_3,3.351,0.314,10.43,207.60915
5792,828,cell_4,3.213,0.319,10.43,207.60915
5793,828,cell_5,3.31,0.321,10.43,207.60915
5794,828,cell_6,3.315,0.322,10.43,207.60915
5795,828,cell_average,3.3175000000000003,0.3185,10.43,207.60915
5796,829,cell_1,3.356,0.318,10.274000000000001,202.36697800000002
5797,829,cell_2,3.36,0.317,10.274000000000001,202.36697800000002
5798,829,cell_3,3.347,0.314,10.274000000000001,202.36697800000002
5799,829,cell_4,3.164,0.319,10.274000000000001,202.36697800000002
5800,829,cell_5,3.251,0.321,10.274000000000001,202.36697800000002
5801,829,cell_6,3.219,0.322,10.274000000000001,202.36697800000002
5802,829,cell_average,3.282833333333333,0.3185,10.274000000000001,202.36697800000002
5803,830,cell_1,3.356,0.318,10.197000000000001,200.850309
5804,830,cell_2,3.36,0.317,10.197000000000001,200.850309
5805,830,cell_3,3.347,0.314,10.197000000000001,200.850309
5806,830,cell_4,3.164,0.319,10.197000000000001,200.850309
5807,830,cell_5,3.251,0.321,10.197000000000001,200.850309
5808,830,cell_6,3.219,0.322,10.197000000000001,200.850309
5809,830,cell_average,3.282833333333333,0.3185,10.197000000000001,200.850309
5810,831,cell_1,3.35,0.318,7.316,144.05204
5811,831,cell_2,3.356,0.317,7.316,144.05204
5812,831,cell_3,3.35,0.314,7.316,144.05204
5813,831,cell_4,3.164,0.319,7.316,144.05204
5814,831,cell_5,3.251,0.321,7.316,144.05204
5815,831,cell_6,3.219,0.322,7.316,144.05204
5816,831,cell_average,3.2816666666666667,0.3185,7.316,144.05204
5817,832,cell_1,3.35,0.318,7.316,144.05204
5818,832,cell_2,3.356,0.317,7.316,144.05204
5819,832,cell_3,3.35,0.314,7.316,144.05204
5820,832,cell_4,3.164,0.319,7.316,144.05204
5821,832,cell_5,3.251,0.321,7.316,144.05204
5822,832,cell_6,3.219,0.322,7.316,144.05204
5823,832,cell_average,3.2816666666666667,0.3185,7.316,144.05204
5824,833,cell_1,3.35,0.318,7.394,147.36981400000002
5825,833,cell_2,3.356,0.317,7.394,147.36981400000002
5826,833,cell_3,3.356,0.314,7.394,147.36981400000002
5827,833,cell_4,3.224,0.319,7.394,147.36981400000002
5828,833,cell_5,3.321,0.321,7.394,147.36981400000002
5829,833,cell_6,3.3240000000000003,0.322,7.394,147.36981400000002
5830,833,cell_average,3.3218333333333336,0.3185,7.394,147.36981400000002
5831,834,cell_1,3.35,0.318,7.628,152.033668
5832,834,cell_2,3.356,0.317,7.628,152.033668
5833,834,cell_3,3.356,0.314,7.628,152.033668
5834,834,cell_4,3.224,0.319,7.628,152.033668
5835,834,cell_5,3.321,0.321,7.628,152.033668
5836,834,cell_6,3.3240000000000003,0.322,7.628,152.033668
5837,834,cell_average,3.3218333333333336,0.3185,7.628,152.033668
5838,835,cell_1,3.354,0.318,7.394,147.33284400000002
5839,835,cell_2,3.359,0.317,7.394,147.33284400000002
5840,835,cell_3,3.344,0.314,7.394,147.33284400000002
5841,835,cell_4,3.224,0.319,7.394,147.33284400000002
5842,835,cell_5,3.321,0.321,7.394,147.33284400000002
5843,835,cell_6,3.3240000000000003,0.322,7.394,147.33284400000002
